2;2;1;2;2;3;3;2;2;2;1;3;1;2;3;1;1;2;1;2;3;2;3;3;3;2.08;0;3;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;6;4
2;2;1;1;6;3;3;2;3;2;1;3;1;2;3;1;1;2;1;2;3;2;3;3;3;2.24;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;9;4
2;2;1;1;6;3;3;2;3;2;1;3;1;2;3;1;1;2;1;2;3;2;1;3;9;2.4;15;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;4
2;2;1;1;6;3;3;2;3;2;3;3;1;2;3;3;3;2;1;2;3;2;1;3;9;2.64;18;9;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;18;3
2;2;1;1;6;18;3;2;3;2;1;2;1;2;3;1;2;2;1;2;3;2;1;3;9;3;36;18;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;2;4
2;2;1;1;6;18;3;2;3;2;1;2;1;2;3;2;2;2;1;2;3;2;1;3;9;3.04;38;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;3;6;3
2;2;1;1;6;18;3;2;3;2;1;2;1;2;3;6;1;2;1;2;3;3;1;3;9;3.2;44;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;2;6;3
2;2;1;1;6;18;3;2;3;2;1;2;1;2;3;6;1;2;1;2;6;1;1;3;9;3.24;50;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;2;12;4
2;2;1;1;6;18;3;2;3;2;1;2;1;2;3;3;1;2;1;2;12;1;1;3;9;3.36;62;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;3;3;3
2;2;1;1;6;18;3;2;3;2;1;2;1;2;3;3;2;2;1;2;12;1;3;3;9;3.48;65;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;6;4
2;2;1;1;6;18;3;2;3;2;1;2;1;2;3;3;2;2;1;2;12;1;3;6;9;3.6;71;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;4;3
2;2;1;1;6;18;3;2;3;2;1;2;1;2;3;3;3;4;1;2;12;1;3;6;9;3.72;75;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;2;6;3
2;2;1;1;6;18;3;2;3;2;1;2;1;2;3;6;1;4;1;2;12;1;3;6;9;3.76;81;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;2;3
2;2;1;1;6;18;3;2;3;2;1;2;1;2;3;6;1;4;1;2;12;2;3;6;9;3.8;83;18;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;2
4;3;1;1;6;18;3;2;3;2;1;2;1;2;3;6;1;4;1;2;12;2;3;6;9;3.92;87;18;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2
4;3;3;2;6;18;3;2;3;2;1;2;1;2;3;6;1;4;1;2;12;2;3;6;9;4.04;89;18;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;9;1
4;1;9;2;6;18;2;2;3;2;1;2;1;2;3;6;1;4;1;2;12;2;3;6;9;4.16;98;18;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;1
4;1;9;2;6;18;2;4;3;2;1;2;1;2;3;6;1;4;1;2;12;2;3;6;9;4.24;102;18;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;1
3;2;2;3;1;2;1;2;3;3;1;1;1;2;1;1;1;2;3;2;2;3;3;1;1;1.88;0;3;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;3;4
