0,3,2,2,12,3,3,1,2,12,3,1,1,1,1,3,2,1,2,2,0,2,3,3,0,4,2
0,3,2,2,0,3,3,1,2,2,3,1,1,1,1,3,2,1,2,2,0,2,3,3,0,14,2
0,3,2,2,0,3,3,1,2,2,3,1,1,0,2,3,2,1,2,2,0,2,3,3,0,19,6
0,3,3,0,0,3,3,1,1,1,3,1,1,0,0,3,2,1,0,12,0,2,3,3,12,9,2
0,3,3,0,0,3,3,1,1,2,3,1,1,0,2,3,2,1,0,12,0,2,3,3,12,24,2
0,3,3,0,0,3,3,1,1,2,3,1,1,0,2,3,2,1,2,2,0,2,3,3,0,8,2
0,3,3,2,0,3,3,3,2,2,3,1,1,0,2,3,2,1,2,2,0,2,3,3,0,17,2
0,3,3,2,0,3,3,3,2,2,3,1,1,0,2,3,2,2,2,2,0,2,3,3,0,9,3
0,3,3,3,0,3,3,3,3,0,3,1,1,3,2,3,2,2,2,2,0,2,3,3,0,3,8
0,2,2,24,24,1,1,2,3,0,3,1,1,3,2,3,2,2,2,2,0,2,3,3,0,14,3
0,2,2,24,24,1,1,2,3,6,3,1,1,3,6,3,2,2,2,2,0,2,3,3,0,19,3
0,2,2,24,24,1,1,2,3,6,3,1,1,3,6,3,2,3,3,6,0,2,3,3,0,4,2
0,2,2,3,0,1,1,2,3,6,3,1,1,3,6,3,2,3,3,6,0,2,3,3,0,18,2
0,2,2,3,0,1,1,2,3,6,3,1,1,1,6,3,2,3,6,6,0,2,3,3,0,23,2
0,2,2,3,0,1,1,2,3,6,3,1,1,1,6,3,2,0,6,6,0,2,2,6,0,22,3
0,2,2,3,0,1,1,2,3,6,3,1,1,1,6,3,2,0,6,6,0,2,6,6,0,19,4
0,2,2,3,0,1,1,2,3,6,3,1,1,1,6,3,2,0,1,24,0,2,0,0,24,24,2
0,2,2,3,0,1,1,2,3,6,3,1,1,1,6,3,2,0,1,1,0,2,0,0,0,19,6
0,2,2,3,0,0,3,2,3,6,3,3,3,0,6,3,2,3,3,6,0,2,0,0,0,18,2
0,2,2,3,0,0,3,2,3,6,3,3,3,0,6,3,2,1,6,6,0,2,1,0,0,22,2
0,2,2,3,0,0,3,2,3,6,3,3,3,0,6,3,2,0,6,6,0,2,2,2,0,23,3
0,2,2,3,0,0,3,2,3,6,3,3,3,0,6,3,2,1,6,6,0,2,1,6,0,3,2
0,2,2,0,0,0,3,2,1,6,3,3,3,1,6,3,2,1,6,6,0,2,1,6,0,22,2
0,2,2,0,0,0,3,2,1,6,3,3,3,1,6,3,2,2,6,6,0,2,2,6,0,22,3
0,2,2,0,0,0,3,2,1,6,3,3,3,1,6,3,3,3,6,6,0,0,6,6,0,17,2
0,2,2,0,0,0,3,2,1,6,3,3,3,1,6,3,2,6,6,6,0,2,6,6,0,12,2
0,2,2,0,0,0,3,2,1,6,3,3,6,1,6,3,2,6,6,6,0,2,6,6,0,9,8
0,2,2,0,48,0,3,2,1,48,3,3,2,1,1,3,2,0,2,2,0,2,2,2,0,2,3
0,0,6,6,48,0,3,3,1,48,3,3,0,1,1,3,2,0,2,2,0,2,2,2,0,7,2
0,2,6,6,48,0,2,6,1,48,3,3,0,1,1,3,2,0,2,2,0,2,2,2,0,22,3
0,2,6,6,48,0,2,6,1,48,3,3,0,1,1,3,3,3,2,2,0,3,0,2,0,23,3
0,2,6,6,48,0,2,6,1,48,3,3,0,1,1,3,3,3,0,1,0,3,6,6,0,13,2
0,2,6,6,48,0,2,6,2,48,3,3,2,2,1,3,3,3,2,1,0,3,6,6,0,8,3
0,2,6,6,48,0,2,6,6,48,3,3,2,2,1,3,3,3,2,1,0,3,6,6,0,21,2
0,2,6,6,48,0,2,6,6,48,3,3,2,2,1,3,3,3,2,1,0,6,6,6,0,18,3
0,2,6,6,48,0,2,6,6,48,3,3,3,1,1,3,3,3,6,1,0,6,6,6,0,17,2
0,2,6,6,48,0,2,6,6,48,3,3,0,1,1,3,3,6,6,1,0,6,6,6,0,4,2
0,2,6,6,0,0,2,6,6,1,3,3,0,1,1,3,3,6,6,1,0,6,6,6,0,16,2
0,2,6,6,0,0,2,6,6,1,3,3,0,1,1,3,6,6,6,1,0,6,6,6,0,2,2
0,2,0,6,0,0,2,2,6,1,3,3,2,1,1,3,6,6,6,1,0,6,6,6,0,3,2
0,2,12,12,0,0,2,2,0,1,3,3,2,1,1,3,6,6,6,1,0,6,6,6,0,15,2
0,2,12,12,0,1,2,2,0,1,1,0,2,1,1,6,6,6,6,1,0,6,6,6,0,5,2
0,2,12,12,0,2,2,2,0,1,3,3,2,1,1,6,6,6,6,1,0,6,6,6,0,10,2
0,2,12,12,0,2,2,2,0,1,6,2,2,1,1,6,6,6,6,1,0,6,6,6,0,5,3
0,0,12,12,0,6,0,2,0,1,6,2,2,1,1,6,6,6,6,1,0,6,6,6,0,11,3
0,0,12,12,0,6,3,3,3,1,6,6,1,1,1,6,6,6,6,1,0,6,6,6,0,6,2
0,0,12,12,0,6,6,0,0,1,6,6,1,1,1,6,6,6,6,1,0,6,6,6,0,5,4
24,0,12,12,0,24,2,2,0,1,0,0,1,1,1,6,6,6,6,1,0,6,6,6,0,2,2
24,0,0,3,0,24,2,2,3,1,0,0,1,1,1,6,6,6,6,1,0,6,6,6,0,0,2
0,0,0,3,0,1,2,2,3,1,1,0,1,1,1,6,6,6,6,1,0,6,6,6,0,22,4
0,0,0,3,0,1,2,2,3,1,1,3,1,1,1,1,3,6,6,1,0,3,0,6,0,15,3
0,0,0,3,0,1,2,2,3,1,1,3,1,1,1,3,3,6,6,1,0,3,0,6,0,5,2
0,0,0,3,0,2,2,2,3,1,2,3,1,1,1,3,3,6,6,1,0,3,0,6,0,15,2
0,0,0,3,0,2,2,2,3,1,2,3,1,1,1,0,3,6,6,1,0,3,0,6,0,10,3
0,1,0,3,0,1,1,0,3,1,6,3,1,1,1,6,3,6,6,1,0,3,0,6,0,3,2
0,1,0,0,0,1,1,2,2,1,6,3,1,1,1,6,3,6,6,1,0,3,0,6,0,11,2
0,1,0,0,0,1,1,2,2,1,6,6,1,1,1,6,3,6,6,1,0,3,0,6,0,16,2
0,1,0,0,0,1,1,2,2,1,6,6,1,1,1,6,6,6,6,1,0,0,0,6,0,23,4
0,1,0,0,0,1,1,2,2,1,6,6,1,1,1,6,3,1,0,1,0,3,24,24,0,23,2
0,1,0,0,0,1,1,2,2,1,6,6,1,1,1,6,3,1,0,1,0,3,0,48,48,24,2
0,1,0,0,0,1,1,2,2,1,6,6,1,1,1,6,3,1,2,1,0,3,2,2,0,16,2
0,1,0,0,0,1,1,2,2,1,6,6,1,1,1,6,6,1,2,1,0,2,2,2,0,21,3
0,1,0,0,0,1,1,2,2,1,6,6,1,1,1,6,6,1,0,1,0,6,1,1,0,22,6
0,1,0,0,0,1,1,2,2,2,6,6,1,2,2,6,6,1,2,0,0,6,6,0,0,9,3
0,1,0,0,0,1,1,2,2,0,6,6,1,2,1,6,6,1,2,1,0,6,6,0,0,8,3
0,1,0,6,0,1,1,0,6,6,6,6,1,0,1,6,6,1,0,1,0,6,6,0,0,12,2
0,1,0,6,0,1,1,2,6,6,6,6,2,2,1,6,6,3,3,1,0,6,6,0,0,17,2
0,1,0,6,0,1,1,2,6,6,6,6,2,2,1,6,6,6,2,1,0,6,6,0,0,12,3
0,1,0,6,0,1,1,0,6,6,6,6,6,1,1,6,6,6,0,1,0,6,6,0,0,22,4
0,1,0,6,0,1,1,2,6,6,6,1,2,1,1,6,6,3,3,1,0,6,0,0,0,21,4
0,1,0,6,0,1,1,2,6,6,0,1,2,1,1,0,3,3,3,1,0,24,24,0,0,21,2
0,1,0,6,0,1,1,2,6,6,0,1,2,1,1,0,3,3,3,1,48,48,1,1,0,5,3
0,1,0,6,0,3,1,2,6,6,3,2,2,1,1,0,3,3,3,1,48,48,1,1,0,5,2
0,1,0,6,0,0,1,2,6,6,2,2,2,1,1,2,3,3,3,1,48,48,1,1,0,10,3
0,1,0,6,0,6,1,2,6,6,6,3,2,1,1,0,3,3,3,1,48,48,1,1,0,20,2
0,1,0,6,0,6,1,2,6,6,6,3,2,1,1,0,3,3,3,1,0,1,1,1,0,11,2
0,1,0,6,0,6,1,2,6,6,6,6,2,1,1,0,3,3,3,1,0,1,1,1,0,19,3
0,1,0,6,0,6,1,2,6,6,6,6,2,2,2,0,3,3,3,3,0,1,1,1,0,14,3
0,1,0,6,0,6,1,0,6,6,6,6,1,1,6,0,3,3,3,3,0,1,1,1,0,3,4
0,1,24,24,0,6,1,0,1,3,6,6,1,1,3,0,3,3,3,3,0,1,1,1,0,16,2
0,1,24,24,0,6,1,0,1,3,6,6,1,1,3,0,6,3,3,3,0,1,1,1,0,17,2
0,1,24,24,0,6,1,0,1,3,6,6,1,1,3,0,6,6,1,3,0,1,1,1,0,21,6
0,1,24,24,0,6,1,0,3,3,6,6,0,2,3,0,6,6,2,3,0,6,1,1,0,2,2
0,1,0,3,0,6,1,0,3,3,6,6,0,2,3,0,6,6,2,3,0,6,1,1,0,10,2
0,1,0,3,0,1,1,0,3,3,0,6,0,2,3,0,6,6,2,3,0,6,1,1,0,3,2
0,1,0,0,0,1,1,0,3,3,0,6,0,2,3,0,6,6,2,3,0,6,1,1,0,8,2
0,1,0,6,0,1,1,0,6,0,0,6,0,2,3,0,6,6,2,3,0,6,1,1,0,3,2
0,1,0,0,0,1,1,2,2,0,0,6,0,2,3,0,6,6,2,3,0,6,1,1,0,19,2
0,1,0,0,0,1,1,2,2,1,0,6,0,2,1,0,6,6,2,0,0,6,1,1,0,18,3
0,1,0,0,0,1,1,0,1,1,0,6,1,1,1,0,6,6,6,6,0,6,1,1,0,11,2
0,1,0,0,0,1,1,0,1,1,12,12,1,1,1,0,0,6,6,6,0,0,1,1,0,10,2
0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,6,6,6,0,0,1,1,0,14,6
0,0,0,0,0,1,1,0,1,1,0,3,3,1,6,0,3,6,6,6,0,0,1,1,0,16,2
0,0,0,0,0,1,1,0,1,1,0,0,0,1,6,0,6,6,6,6,0,6,1,1,0,6,2
0,0,0,0,0,0,2,2,1,1,0,2,0,1,6,0,6,6,6,6,0,6,1,1,0,11,3
0,3,0,0,0,3,3,1,1,1,0,6,0,1,6,0,6,6,6,6,0,6,1,1,0,11,4
0,3,0,0,0,3,3,1,1,1,24,24,3,1,6,2,2,3,1,6,0,0,1,1,0,22,6
0,3,0,0,0,3,3,3,1,1,24,24,3,0,6,2,2,3,3,6,0,6,6,0,0,17,2
0,3,0,0,0,3,3,3,1,1,24,24,3,2,6,2,2,6,2,6,0,6,6,0,0,12,2
0,3,0,0,0,3,3,3,1,1,24,24,6,2,6,2,2,6,2,6,0,6,6,0,0,12,4
0,3,0,0,0,3,3,3,1,1,24,24,24,2,6,2,2,0,2,6,0,2,1,1,0,23,2
0,3,0,0,0,3,3,3,1,1,24,24,24,2,6,2,2,0,2,6,0,2,2,2,0,13,3
0,3,0,0,0,3,3,3,1,1,24,24,24,6,6,2,2,3,3,6,0,2,2,3,0,18,2
0,3,0,0,0,3,3,3,1,1,24,24,24,6,6,2,2,0,6,6,0,2,2,0,0,13,4
0,3,0,0,0,3,3,3,1,1,24,24,24,24,3,2,2,3,3,3,0,2,2,3,0,10,4
0,3,0,0,0,3,3,3,1,1,0,1,1,1,3,2,2,3,3,3,0,2,2,3,0,9,3
0,3,0,0,0,3,3,3,3,3,0,1,1,1,3,2,2,3,3,3,0,2,2,3,0,13,3
0,3,0,0,0,3,3,3,3,3,0,3,0,3,3,2,2,3,3,3,0,2,2,3,0,8,4
0,3,0,12,0,3,3,3,12,0,0,3,1,1,1,2,2,3,3,3,0,2,2,3,0,12,3
0,3,0,12,0,3,3,3,12,0,0,3,3,0,3,2,2,3,3,3,0,2,2,3,0,3,2
0,3,0,0,0,3,3,3,3,0,0,3,3,0,3,2,2,3,3,3,0,2,2,3,0,8,8
0,3,0,24,0,3,3,3,24,0,0,2,1,1,3,2,2,3,3,3,0,2,2,3,0,3,2
0,3,48,48,0,3,3,3,1,0,0,2,1,1,3,2,2,3,3,3,0,2,2,3,0,3,2
0,3,3,96,96,3,3,3,1,0,0,2,1,1,3,2,2,3,3,3,0,2,2,3,0,12,3
0,3,3,96,96,3,3,3,2,2,0,2,3,2,3,2,2,3,3,3,0,2,2,3,0,4,2
0,3,3,0,0,3,3,3,2,2,0,2,3,2,3,2,2,3,3,3,0,2,2,3,0,1,4
0,0,1,1,0,3,3,3,2,2,0,2,3,2,3,2,2,3,3,3,0,2,2,3,0,3,2
0,0,0,2,0,3,3,3,2,2,0,2,3,2,3,2,2,3,3,3,0,2,2,3,0,6,4
0,12,1,2,0,0,12,1,2,2,0,2,0,2,3,2,2,2,3,3,0,2,2,3,0,2,2
0,12,2,2,0,0,12,2,2,2,0,2,0,2,3,2,2,2,3,3,0,2,2,3,0,1,2
0,0,2,2,0,0,0,2,2,2,0,2,0,2,3,2,2,2,3,3,0,2,2,3,0,22,3
0,0,2,2,0,0,0,2,2,2,0,2,3,2,3,2,2,3,3,3,0,2,0,3,0,21,3
0,0,2,2,0,0,1,2,2,2,0,1,3,2,3,0,3,3,3,3,0,6,6,3,0,23,2
0,0,2,2,0,0,1,2,2,2,0,1,3,2,3,0,3,3,2,3,0,6,6,6,0,16,2
0,0,2,2,0,0,1,2,2,2,0,1,3,2,3,0,6,3,2,3,0,6,6,6,0,17,2
0,0,2,2,0,0,1,2,2,2,0,1,1,2,3,0,6,6,2,3,0,6,6,6,0,18,3
0,0,2,2,0,0,1,2,3,0,0,1,1,3,3,0,6,6,6,3,0,6,6,6,0,19,2
0,0,2,2,0,0,1,2,3,0,0,1,1,3,3,0,6,6,6,6,0,6,6,6,0,14,2
0,0,2,2,0,0,1,2,3,0,0,1,1,3,6,0,6,6,6,6,0,6,6,6,0,13,2
0,0,2,2,0,0,1,2,2,2,0,1,1,6,6,0,6,6,6,6,0,6,6,6,0,9,3
0,0,2,2,0,0,1,1,2,6,0,1,1,6,6,0,6,6,6,6,0,6,6,6,0,8,3
0,0,1,0,0,0,1,1,6,6,0,1,1,6,6,0,6,6,6,6,0,6,6,6,0,2,2
0,0,2,2,0,0,1,0,6,6,0,1,1,6,6,0,6,6,6,6,0,6,6,6,0,6,3
0,0,2,2,0,3,3,3,6,6,0,3,0,6,6,0,6,6,6,6,0,6,6,6,0,7,2
0,0,2,2,0,3,3,6,6,6,0,3,0,6,6,0,6,6,6,6,0,6,6,6,0,6,2
0,0,2,2,0,0,6,6,6,6,0,2,2,6,6,0,6,6,6,6,0,6,6,6,0,21,2
0,0,2,2,0,0,6,6,6,6,0,2,2,6,6,2,2,6,6,6,0,0,6,6,0,22,2
0,0,2,2,0,0,6,6,6,6,0,2,2,6,6,2,2,0,6,6,0,12,12,6,0,23,2
0,0,2,2,0,0,6,6,6,6,0,2,2,6,6,2,2,3,3,6,0,12,12,12,0,6,4
0,24,2,2,0,0,24,2,3,6,0,2,2,3,6,2,2,3,3,6,0,12,12,12,0,1,2
48,48,2,2,0,0,2,2,3,6,0,2,2,3,6,2,2,3,3,6,0,12,12,12,0,1,2
3,0,2,2,0,3,2,2,3,6,0,2,2,3,6,2,2,3,3,6,0,12,12,12,0,0,2
0,0,2,2,0,2,2,2,3,6,0,2,2,3,6,2,2,3,3,6,0,12,12,12,0,5,3
6,0,2,2,0,6,2,0,3,6,0,2,2,3,6,2,2,3,3,6,0,12,12,12,0,8,2
6,0,2,2,0,6,2,0,6,6,0,2,2,3,6,2,2,3,3,6,0,12,12,12,0,6,3
6,0,2,2,0,6,6,1,6,6,0,1,1,3,6,2,2,3,3,6,0,12,12,12,0,13,2
6,0,2,2,0,6,6,1,6,6,0,1,1,6,6,2,2,3,3,6,0,12,12,12,0,18,2
6,0,2,2,0,6,6,1,6,6,0,1,1,6,6,2,2,1,6,6,0,12,12,12,0,9,2
6,0,2,2,0,6,6,1,2,0,0,1,1,6,6,2,2,1,6,6,0,12,12,12,0,14,2
6,0,2,2,0,6,6,1,2,12,0,1,1,2,12,2,2,1,6,6,0,12,12,12,0,19,2
6,0,2,2,0,6,6,1,2,12,0,1,1,2,12,2,2,1,2,12,0,12,12,12,0,0,2
0,0,2,2,0,0,0,1,2,12,0,1,1,2,12,2,2,1,2,12,0,12,12,12,0,2,3
0,0,0,3,0,0,0,1,3,12,0,1,1,2,12,2,2,1,2,12,0,12,12,12,0,3,2
0,0,6,6,0,0,0,1,2,12,0,1,1,2,12,2,2,1,2,12,0,12,12,12,0,2,2
0,0,0,2,0,0,0,1,2,12,0,1,1,2,12,2,2,1,2,12,0,12,12,12,0,3,3
0,0,0,0,0,0,0,1,2,12,0,1,1,2,12,2,2,1,2,12,0,12,12,12,0,8,3
0,0,0,6,0,0,0,1,6,12,0,1,1,1,12,2,2,1,0,12,0,12,12,12,0,3,2
0,0,12,12,0,0,0,1,0,12,0,1,1,1,12,2,2,1,0,12,0,12,12,12,0,3,2
0,0,1,0,0,0,0,1,0,12,0,1,1,1,12,2,2,1,0,12,0,12,12,12,0,14,2
0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,2,2,1,3,3,0,12,12,12,0,19,2
0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,2,2,1,1,0,0,12,12,12,0,13,2
0,0,1,0,0,0,0,1,2,0,0,1,1,2,0,2,2,1,1,0,0,12,12,12,0,23,2
0,0,1,0,0,0,0,1,2,0,0,1,1,2,0,2,2,1,1,0,0,0,1,0,0,2,2
0,0,2,0,0,0,0,2,2,0,0,1,1,2,0,2,2,1,1,0,0,0,1,0,0,7,3
0,0,0,0,0,0,6,6,1,0,0,1,1,1,0,2,2,1,1,0,0,0,1,0,0,11,6
0,0,0,0,0,0,6,6,1,0,0,6,1,1,0,2,2,2,1,0,0,0,0,0,0,6,2
0,0,2,0,0,0,0,2,1,0,0,0,1,1,0,2,2,2,1,0,0,0,0,0,0,15,3
0,0,2,0,0,0,0,2,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,12,2
0,0,2,0,0,0,0,2,1,0,0,0,2,1,0,0,1,1,1,0,0,0,1,0,0,12,3
0,0,1,0,0,0,0,1,1,0,0,6,6,1,0,0,1,1,1,0,0,0,1,0,0,11,2
0,0,1,0,0,0,12,1,1,0,0,12,0,1,0,0,1,1,1,0,0,0,1,0,0,16,6
0,0,1,0,0,0,12,1,1,0,0,12,2,2,0,6,6,1,2,0,0,0,1,0,0,16,2
0,0,1,0,0,0,12,1,1,0,0,12,2,2,0,0,12,1,2,0,0,12,1,0,0,18,3
0,0,1,0,0,0,12,1,1,0,0,12,1,0,0,0,12,1,6,6,0,12,1,0,0,19,2
0,0,1,0,0,0,12,1,1,0,0,12,1,0,0,0,12,1,0,0,0,12,1,0,0,21,4
0,0,1,0,0,0,2,1,1,0,0,2,1,0,0,1,1,1,0,0,0,0,1,0,0,12,3
0,0,1,0,0,0,2,1,1,0,0,2,3,3,0,1,1,2,2,0,0,0,0,0,0,16,2
0,0,1,0,0,0,2,1,1,0,0,2,3,3,0,0,2,2,2,0,0,0,0,0,0,18,3
0,0,1,0,0,0,2,1,1,0,0,2,3,3,0,0,2,1,0,0,0,0,1,0,0,13,2
0,0,1,0,0,0,2,1,1,0,0,2,2,6,0,0,2,1,6,0,0,0,1,0,0,18,2
0,0,1,0,0,0,2,1,1,0,0,2,2,1,0,0,2,1,12,12,0,0,1,0,0,19,2
0,0,1,0,0,0,2,1,1,0,0,2,2,1,24,0,2,1,1,24,0,0,1,0,0,19,2
0,0,1,0,0,0,2,1,1,0,0,2,2,1,0,0,2,1,1,0,0,0,1,0,0,7,2
0,0,2,0,0,0,2,2,1,0,0,2,2,1,0,0,2,1,1,0,0,0,1,0,0,17,2
0,0,2,0,0,0,2,2,1,0,0,2,2,1,0,0,2,2,1,0,0,0,2,0,0,22,6
0,0,2,0,0,3,3,2,1,0,0,3,2,1,0,0,0,1,1,0,0,0,0,0,0,17,2
0,0,2,0,0,3,3,2,1,0,0,3,2,1,0,0,2,2,1,0,0,0,0,0,0,2,3
0,0,0,0,0,3,3,0,1,0,0,3,1,1,0,0,2,2,1,0,0,0,0,0,0,12,2
0,0,0,0,0,3,3,2,1,0,0,3,2,1,0,0,2,2,1,0,0,0,0,0,0,7,3
0,0,6,0,0,3,3,6,1,0,0,3,3,1,0,0,2,2,1,0,0,0,0,0,0,5,4
12,0,6,0,0,12,2,6,1,0,0,2,1,1,0,0,2,2,1,0,0,0,0,0,0,0,2
0,0,6,0,0,2,2,6,1,0,0,2,1,1,0,0,2,2,1,0,0,0,0,0,0,2,2
0,0,0,0,0,2,2,0,1,0,0,2,1,1,0,0,2,2,1,0,0,0,0,0,0,5,3
0,0,0,0,0,0,3,3,1,0,0,2,1,1,0,0,2,2,1,0,0,0,0,0,0,6,2
0,0,0,0,0,6,6,0,1,0,0,2,1,1,0,0,2,2,1,0,0,0,0,0,0,5,2
0,0,0,0,0,0,2,2,1,0,0,2,1,1,0,0,2,2,1,0,0,0,0,0,0,12,2
0,0,0,0,0,0,2,2,0,0,0,2,2,2,0,0,2,2,0,0,0,0,0,0,0,7,6
0,0,12,0,0,0,0,12,0,0,0,2,2,2,0,1,1,1,1,0,0,0,0,0,0,2,2
0,0,24,24,0,0,0,2,0,0,0,2,2,2,0,1,1,1,1,0,0,0,0,0,0,3,2
0,0,0,0,0,0,0,2,0,0,0,2,2,2,0,1,1,1,1,0,0,0,0,0,0,13,3
0,0,3,0,0,0,3,3,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,15,2
0,0,3,0,0,0,3,3,0,0,0,2,1,0,0,2,2,1,1,0,0,0,0,0,0,15,3
0,0,3,0,0,0,3,3,0,0,0,3,1,0,0,0,3,1,1,0,0,0,0,0,0,16,2
0,0,3,0,0,0,3,3,0,0,0,0,1,0,0,6,6,1,1,0,0,0,0,0,0,15,2
0,0,3,0,0,0,3,3,0,0,0,2,1,0,0,0,2,1,1,0,0,0,0,0,0,2,3
0,0,0,0,0,0,2,1,1,0,0,2,1,0,0,0,2,1,1,0,0,0,0,0,0,7,2
0,0,0,0,0,0,2,2,2,0,0,2,1,0,0,0,2,1,1,0,0,0,0,0,0,8,3
0,0,0,0,0,0,1,1,6,0,0,2,1,6,0,0,2,1,1,0,0,0,0,0,0,8,2
0,0,0,0,0,0,1,1,12,12,0,2,1,3,3,0,2,1,1,0,0,0,0,0,0,9,2
0,0,0,0,0,0,1,1,1,0,0,2,1,3,3,0,2,1,1,0,0,0,0,0,0,14,2
0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0,2,1,1,0,0,0,0,0,0,12,2
0,0,0,0,0,0,1,1,1,0,0,2,2,2,0,0,2,0,0,0,0,0,0,0,0,13,3
0,0,0,0,0,0,1,1,1,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,11,2
0,0,0,0,0,0,1,1,1,0,0,2,3,6,6,0,2,3,0,0,0,0,0,0,0,12,2
0,0,0,0,0,0,1,1,1,0,0,2,6,6,6,0,2,1,1,0,0,0,0,0,0,14,2
0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,8,3
0,0,0,0,0,0,1,1,3,0,0,2,0,3,0,0,2,1,1,0,0,0,0,0,0,13,2
0,0,0,0,0,0,1,1,0,0,0,2,6,6,0,0,2,1,1,0,0,0,0,0,0,13,2
0,0,0,0,0,0,1,1,0,0,0,2,2,12,12,0,2,1,1,0,0,0,0,0,0,14,2
0,0,0,0,0,0,1,1,0,24,0,2,2,1,24,0,2,1,1,0,0,0,0,0,0,14,2
0,0,0,0,0,0,1,1,2,2,0,2,2,1,48,0,2,1,1,48,0,0,0,0,0,19,2
0,0,0,0,0,0,1,1,2,2,0,2,2,1,0,0,2,1,1,96,0,0,0,0,96,24,2
0,0,0,0,0,0,1,1,2,2,0,2,2,1,0,0,2,1,1,0,0,0,0,0,0,13,2
0,0,0,0,0,0,1,1,2,2,0,2,2,2,0,0,2,1,1,0,0,0,0,0,0,16,6
0,0,0,0,0,0,1,1,3,3,0,0,1,3,3,12,12,1,1,0,0,0,0,0,0,15,2
0,0,0,0,0,0,1,1,3,3,0,0,1,3,3,0,1,1,1,0,0,0,0,0,0,9,2
0,0,0,0,0,0,1,1,1,0,0,0,1,3,3,0,1,1,1,0,0,0,0,0,0,14,2
0,0,0,0,0,0,1,1,1,6,0,0,1,1,6,0,1,1,1,0,0,0,0,0,0,13,6
0,0,0,0,0,0,0,1,1,6,0,0,1,6,6,0,1,1,2,2,0,0,0,0,0,16,2
